sepal_length,sepal_width,petal_length,petal_width,target
5.872376013772542,2.883850442416234,6.085625780315289,1.4391131117168618,0
5.186311954989923,2.78827378803734,2.428211105235443,1.5803537744738338,2
6.2655842737779155,2.9761034030333864,1.810955282738566,1.0369448195905184,0
5.003702246815634,2.7619099572704635,4.545541998411381,1.0059605623680565,2
6.200376016332548,2.8349934857318315,2.959298330043945,1.2674947412002768,1
6.022317304563311,2.452090264196634,3.402282704229939,0.9325250062508288,0
6.223953776311326,2.7831286800925468,3.48976073175203,1.2112751044210222,0
5.296990203932015,2.9096148661731935,3.8266765690741207,1.0891979239985121,2
5.071580259362104,2.9093002395080925,3.7149473561105673,1.2267725446601787,1
4.580733960343494,2.6807287220510365,4.592149788887222,1.0686062042864004,2
5.989783921554225,2.1955023665198588,3.2657435342931294,0.5364723709600255,2
7.021167396495617,3.2397683010120857,3.546769509091454,2.0714882213981785,0
5.285207158928437,3.7898527011523484,4.935522606889656,1.1398736770646178,1
6.685516884708348,2.8470571517522956,5.030592236732292,1.3394407343997405,2
6.34403735391298,2.3786522685310447,3.0832755819114355,1.0143435024913905,1
5.334778491560147,3.0178583373985517,3.823513392202007,1.7400389083918961,2
4.8213249392155415,2.669451038548681,3.806087199125464,1.3717092113953533,2
5.430686926349874,3.840090498062656,5.469468871443632,0.8832803787952115,1
5.044929584902978,3.9986511760266943,3.8477789272333904,1.019246464963593,2
5.2776533619894845,3.1829081188458956,5.826080049191343,1.2994702176687345,2
5.17272367384282,2.8411576688848457,4.321323328935284,0.8832046643778855,2
5.409142100981215,3.3400221607488616,5.7719479971418775,0.7538422965597493,2
3.313224537459552,3.950658720561901,4.913889114057672,1.3596585719559682,0
5.274339473930111,2.9238434190190805,4.233205992934675,0.7789749001284375,2
6.331067192268122,1.8844701898341054,3.5911840226381653,1.1272327741871029,2
5.671997219541678,2.5802457129863594,3.5615953760592225,1.0787970947229804,2
7.32302573885402,3.3710705787996638,6.363939263545621,0.4215787010551115,2
5.567045316064597,3.1022594237507,4.751660905706411,1.7464726865089681,1
7.108982306070814,2.1927030870446673,4.5058578313713165,0.2488078322126177,2
6.932502883091254,3.2999004462424293,3.268292268916934,1.15699194016805,0
5.366198079242652,2.95914304142716,7.648123660654931,0.881942748930785,0
7.025171658459808,2.4722148449631836,5.6101521543358315,1.2210494444763067,0
5.341073401570386,3.576004841208321,4.592755550176852,1.303229839372391,2
6.423785836349953,3.5993039145791,3.6966629406721734,1.1933661939244438,0
6.81518043082585,3.0081606932896108,4.578046282328768,0.6249467022395692,1
4.4315545173393325,2.40189475807455,2.521409862306631,1.355504703532397,1
5.045691644080504,3.15883137657857,2.371375215208995,0.902301642810609,2
5.530913227960214,3.0721989289643146,2.734091076176368,1.7655116261267487,0
6.2474461039036715,2.982161684888115,2.3253191061901815,0.7608857737677218,0
6.182821986655043,2.9028869521002165,3.5707865158790644,0.5805982199028868,2
4.9273675585596575,2.8595562565877755,2.15402899291969,1.2437591057958475,1
6.177542207571953,3.453080749442812,4.781404174474972,1.772157929764429,1
6.574052932794535,3.1539511813472743,2.3347118773798545,0.6286082866114204,2
7.325417981652809,3.1338656517076533,6.8431734646110165,1.6927400311828746,0
6.116763611937171,2.5474261816114607,2.092143835798753,0.7154360873281207,2
3.0454640627983847,2.3327775651968055,3.481473343122971,1.5054303333188557,2
5.363236555928235,3.1921272270460097,5.531196561428504,1.4353803704986015,2
7.180761721937419,3.4042101539633256,5.310554907347353,1.1642537034354965,2
6.697495565778888,2.7828257599942323,3.075371940323661,1.3940612257950524,0
5.605764544248242,3.2671526767844763,4.696043151979603,0.24285897741460727,1
5.642186783735142,2.1445866167577825,2.294654970667467,0.027956890897380182,0
5.582070487615284,2.9189279022908345,4.825139893607822,1.2469813709790032,2
6.648303150839344,2.525073650160979,3.901321287281138,0.5605835365952321,1
5.308333714870285,3.053323765218015,3.5555411683186593,1.1037923925141342,1
5.568145299104904,2.328885564237002,5.163984857359962,1.352095126409679,0
7.127830934592461,2.8690514470403614,4.825007187263693,2.1698882990975514,2
5.409062403345823,2.2508647256718133,4.929938334687705,-0.3090881867082582,2
6.2334759512920375,3.1822462232496167,6.079355566348207,1.121875417678761,2
5.9053523321304215,3.5316378808716227,1.3341230084279259,1.494074496369075,1
5.187166404620385,3.433397670175147,1.4198874000368331,0.5733480265266533,1
5.990707863484148,3.6275379470113287,2.709352352470477,1.4784465723873668,2
5.942497922676819,3.2508819676849323,4.021218483412354,0.9160160583538711,2
6.480360967588221,2.6834768747393283,2.772987040000719,0.139905560972296,2
6.56436372548784,2.8251036323918934,4.57123849576118,1.2305607224396768,2
5.50723659533417,2.858892126252386,3.1174078526532925,0.9549174930313892,2
5.43345691773353,3.030850957885721,4.6249497145626695,1.0408288636273635,1
5.798083943677517,3.7073283777454407,3.71041402805052,1.0568611878913223,1
4.80302897803886,3.0060078598759774,1.299629546346464,1.3637749573218758,0
5.923718366716175,2.921577505871374,3.4273616123167936,1.9618356089488316,1
6.0098613241481695,3.2060056166017805,1.5404015688046693,1.2208653389603903,0
5.808073771214921,3.3137267149356364,4.376348327895141,0.3766880708224738,1
5.436351851661672,2.434861303267703,1.8484924289533333,2.1419357836693242,0
6.674586821740209,3.252174423252433,5.22440890526568,0.29946864796927364,1
5.809014059551984,3.345825715609212,3.28255495764211,1.3383315954952346,0
5.59443239024568,2.9871364874175064,2.1841988662677605,0.8179308200937128,2
5.0558384370843115,3.5086449630378587,1.193673318411475,1.4981850861626158,0
5.263369567827276,1.9899090009394336,1.8102011623793328,1.3310905380101627,2
4.2692080712517,2.706795337725787,3.242440329754397,1.2469802730156343,0
5.940681650202555,3.2255891097883325,2.8637750845065946,0.8482285305630228,2
5.277969548750763,3.3007247070018915,3.42292082310073,0.19867122043353858,2
6.128547254773532,3.1397182285633085,5.890102980713639,1.7560284640254382,0
5.9310454164761355,2.6092257735593267,4.550466163419301,1.4911500918927372,0
6.349977668562621,2.2351514759147353,2.1693100573037483,0.2736045265531929,2
6.63950488622229,3.4015284908501684,4.450753327260041,0.7510871044502174,1
5.3476495100678045,3.3924173551074053,2.5654487395070804,1.0031478133350251,2
6.204874444786199,2.579014106200251,0.7230606776342845,1.037364176802222,0
5.382248919155456,2.969572533328392,5.465823864326207,0.6832721546053492,2
6.321878949590123,2.9384198242004564,2.6060406106528022,1.157080532915292,2
7.832186806119701,3.034123638397301,2.9765009404020533,1.0192703895291912,0
5.9941470674395525,2.747014397661394,2.7886165330973243,0.6478890966013211,0
4.931443536400885,2.8826194000629832,3.433783369391504,1.4482753038439686,2
6.147095996586484,2.3223243639126636,2.942163401144599,1.1717909409273322,2
4.81001463824598,3.144353110594277,2.8847579228260205,0.8632774369077758,0
5.145081667881191,2.736763956808767,5.884518959944674,1.135933764905133,0
5.002671158146496,2.8866557920352687,1.589527270374175,0.9089482214598661,0
5.060846356594785,2.9906728178407613,4.542449600458576,0.7375493584621664,2
6.776733224296535,2.43054723039309,5.345770066406834,1.2659801146130538,0
3.866394690136023,2.8507341324598516,3.956358174837274,0.5154713404891132,0
6.730284771884309,3.6000086731044307,4.2004813932795955,1.4267809905747668,2
6.695759078265444,3.1180703210711114,4.361075672005537,1.494705045179455,2
6.761192707599264,2.70871681030482,4.089403033658465,1.3529189013772567,2
4.997429412038512,3.0252332547379166,4.181785244238274,0.5524459077873722,1
5.536925523863669,2.5341670132642835,2.858228318706977,0.7807345255227747,1
5.7512803016608,3.286138681644573,4.274762287516118,1.1313693626077403,1
5.590602809029378,1.9186630874597972,4.6008570270720375,1.938309988779657,1
5.64495483362349,3.3318584682087153,1.9404529327541207,0.47724370984115727,0
5.275108939224356,3.779913020997643,0.6309207119003064,2.1634320681836168,0
4.458864587799552,2.798248052374657,3.6439758970355087,0.7191892927464912,1
6.600522924611957,3.6676307874116274,0.4524630121632254,1.811061253629529,2
5.443596300743909,3.2111827173795002,5.324243415025652,0.21581152561982253,2
6.363766994727183,3.8329387026840167,5.755416440492095,1.4343559259700918,1
5.893397899939847,3.0510677835853524,4.009297411579764,1.0196076707246116,1
5.411925363423446,3.4418558344724373,4.87452089108006,1.4003277736003943,1
5.0063214426141425,3.1590202855097105,2.7728138188386033,0.9984911687837353,0
7.715635166576148,2.7643476120408916,2.751856583134433,0.5348641160780462,0
4.80330288831271,3.0833521352092323,4.571269553674881,2.063898225723829,0
4.76267624446879,3.137320252471285,4.700922031773793,0.8146937277135521,0
6.814144187666448,2.540879814347916,1.9453666610995533,1.0022357068296428,0
5.2056050204038495,3.189940483765027,2.906644925608602,1.1136010267249037,1
5.4565716648668845,2.895582222413457,5.4757084849332065,0.973714721235319,0
7.298754568985358,2.7676792552294693,2.079161136079472,1.0074733400861693,1
4.984469727774956,2.6494034930015005,3.3167720571542683,1.5367129609943306,1
6.302323004593704,2.566682171547818,3.7317842620239223,1.128034469062275,2
6.002436584938463,3.758790808908317,2.4240987727974233,1.4245554825548083,0
5.831192581515734,3.0153914236611725,3.2129598221064235,1.101401559449275,2
4.872678033521045,2.4693458278730565,4.984561033692974,0.787702279748656,2
6.5005698385415815,3.647650817795718,3.179159069790665,0.9197380159038118,2
5.64197830694876,2.523785349119593,2.5485937311736224,0.9150135697467258,1
5.1134718696076344,2.94746866608055,5.806856662176287,1.593553758053206,0
5.669194616930062,2.551770210177854,4.052080444178797,2.0008231740442435,1
4.951720601372721,3.1921134201041674,3.4769327544604227,1.0733259865943507,0
6.914014046168474,2.96926070960596,3.5093901754305636,1.2084259732124334,2
6.101484919334199,2.6121352458783695,3.142766286091932,0.9126253204591697,0
5.590965377649323,3.0158721862634756,5.233639927879697,-0.3516665942260666,2
4.678000029641458,3.2405112720416938,4.068008457853517,1.4937803776895517,1
5.531347591509226,3.202282138696503,4.7434025848466455,1.4458016969263907,2
5.4398449203679675,3.860924556700681,4.311888276356876,0.647794389894472,1
6.548799943148095,3.171928238318526,2.412677523590345,1.4910590755933335,0
4.911837911396828,3.230254619874272,2.096676886515953,1.7554303744353503,2
6.930909273669765,2.78002463511856,2.195734526829002,0.7589374593447036,0
5.0747129254038095,3.057260223752406,4.473357019575429,0.8374177318430815,2
6.706639980762202,3.0037772547315917,4.2256968492360905,1.0445622033859006,0
6.585245672992712,3.7655590699546977,3.0534163614627254,1.0553629400916409,2
4.277772164312122,3.45031589391885,2.0096160726341843,1.0262323341383501,1
6.009119535931826,2.6884532646918213,2.161762604063809,1.3008791042429189,1
6.447723113199925,3.118084384819314,2.3108525587772286,0.5898044674603511,2
7.796987867023993,3.0671326878059584,5.0494872992988284,0.6419450669361471,1
5.552453704383355,3.962702047650736,1.0865724267914727,0.8180458819583103,0
5.9021594148997725,3.6866573024737197,2.531182923647832,1.3853092821079545,2
5.565220687704127,3.376690785287152,4.657211027734789,1.043458180748442,0
4.980790932295864,3.404339933782273,4.588309368987348,0.5749350368706078,2
5.939309913327409,2.4563835093441067,5.3212221453508475,1.0331749842657585,1
6.445294561441516,4.012265977477403,2.9075410339324685,1.6427955844117474,0
4.2679137026814775,2.5185089110807897,4.95645201507726,1.4603378932926978,1
5.714609634849612,3.1407258480653653,4.905860911885581,0.600431878631295,1
5.987329780801774,2.312821704742394,6.271519976064834,1.2700682241400933,1
6.560021427891606,3.4362862732160337,2.9336863182443498,1.4964349103387995,0
5.21538780542496,3.1451167263909094,3.548065039897232,0.4367479963253933,1
4.824439992148323,2.9695122975099015,1.9948538561262568,0.39380445818456855,0
5.429607290033416,3.655247716221746,3.980233835040651,1.4164225873679344,1
6.7011590339942435,2.5445910260962505,5.221778261645359,1.1291718999852347,0
6.244895789413242,2.5481237634752083,3.6602396539792994,0.1442358374635342,1
6.269076830031019,3.2835393064856104,2.775269275075808,0.5602314490585877,2
7.513157420624104,3.620985304151201,2.8636280701279526,0.993285970687819,0
7.023774028730322,3.0555168002573154,5.20897986998719,0.6103029065164697,2
6.330975520017148,3.0480030223321952,6.888964603287892,1.0505339024638183,0
5.023681625446121,2.816883878069596,3.1601998818703008,1.1258068402296204,0
5.392511391583659,2.9362413923586135,2.9170527206093313,0.7324603088569713,1
6.046349151466764,3.119001582535017,4.593885128451051,1.069730589326174,2
6.545089189125291,3.900350338222037,3.923576414252127,1.6855554342036707,2
4.469944690492762,2.3689906489396013,4.4644285767867276,0.9125556713225805,1
5.301926816777009,3.315114116353051,5.494211175576663,1.4846932722503245,2
6.2464153341580175,1.9906067764060247,3.1393724369976117,0.3118994399624673,0
5.776683170907643,2.2837960224406237,5.615847523187889,0.15275396488438997,2
6.59469921172594,2.8813322034933906,1.6595486466168583,1.1860181399506557,2
5.471599317005431,2.830570119094409,3.872867406174755,1.359216052641396,1
6.581345425311627,2.284267336891526,1.8948767380299163,1.2687497019521432,0
6.141964272017473,2.657542842187678,3.9053793975726823,0.8584189361919581,2
5.28450485127374,2.5481024711522053,4.67347818265273,0.42629338953627294,1
5.790889298796565,2.8933159773413584,4.521604522585876,0.5184943349697189,0
4.327669009989088,3.0813154319440965,2.439810446401762,1.3268160871284607,0
7.174915626523774,2.9187886901210267,4.706443201641557,1.1651075877505004,0
6.433346514234676,2.5232286013808913,3.9235041982429495,1.500670224766855,1
6.4841962374741735,2.9819815483300203,3.9555651911621217,0.8542542478760506,1
